"collection1"
"Symbol.text","Symbol.href","Opinion"
"NM","http://www.barchart.com/quotes/stocks/NM","56% Sell"
"NMBL","http://www.barchart.com/quotes/stocks/NMBL","40% Buy"
"NMIH","http://www.barchart.com/quotes/stocks/NMIH","24% Buy"
"NMRX","http://www.barchart.com/quotes/stocks/NMRX","8% Buy"
"NNA","http://www.barchart.com/quotes/stocks/NNA","72% Sell"
"NNBR","http://www.barchart.com/quotes/stocks/NNBR","100% Sell"
"NNI","http://www.barchart.com/quotes/stocks/NNI","16% Buy"
"NNVC","http://www.barchart.com/quotes/stocks/NNVC","56% Sell"
"NOG","http://www.barchart.com/quotes/stocks/NOG","8% Sell"
"NOR","http://www.barchart.com/quotes/stocks/NOR","64% Sell"
"NP","http://www.barchart.com/quotes/stocks/NP","16% Buy"
"NPBC","http://www.barchart.com/quotes/stocks/NPBC","32% Buy"
"NPK","http://www.barchart.com/quotes/stocks/NPK","56% Sell"
"NPO","http://www.barchart.com/quotes/stocks/NPO","56% Buy"
"NPSP","http://www.barchart.com/quotes/stocks/NPSP","56% Buy"
"NR","http://www.barchart.com/quotes/stocks/NR","32% Buy"
"NRCIA","http://www.barchart.com/quotes/stocks/NRCIA","56% Buy"
"NRIM","http://www.barchart.com/quotes/stocks/NRIM","56% Buy"
"NRZ","http://www.barchart.com/quotes/stocks/NRZ","80% Buy"
"NSIT","http://www.barchart.com/quotes/stocks/NSIT","Hold"
"NSP","http://www.barchart.com/quotes/stocks/NSP","48% Buy"
"NSR","http://www.barchart.com/quotes/stocks/NSR","56% Buy"
"NSTG","http://www.barchart.com/quotes/stocks/NSTG","40% Buy"
"NTCT","http://www.barchart.com/quotes/stocks/NTCT","16% Sell"
"NTGR","http://www.barchart.com/quotes/stocks/NTGR","72% Buy"
"NTK","http://www.barchart.com/quotes/stocks/NTK","16% Sell"
"NTLS","http://www.barchart.com/quotes/stocks/NTLS","80% Sell"
"NTRI","http://www.barchart.com/quotes/stocks/NTRI","80% Buy"
"NUTR","http://www.barchart.com/quotes/stocks/NUTR","8% Buy"
"NUVA","http://www.barchart.com/quotes/stocks/NUVA","96% Buy"
"NVAX","http://www.barchart.com/quotes/stocks/NVAX","56% Buy"
"NVEC","http://www.barchart.com/quotes/stocks/NVEC","48% Buy"
"NWBI","http://www.barchart.com/quotes/stocks/NWBI","56% Buy"
"NWBO","http://www.barchart.com/quotes/stocks/NWBO","56% Buy"
"NWE","http://www.barchart.com/quotes/stocks/NWE","16% Buy"
"NWHM","http://www.barchart.com/quotes/stocks/NWHM","16% Buy"
"NWLI","http://www.barchart.com/quotes/stocks/NWLI","56% Buy"
"NWN","http://www.barchart.com/quotes/stocks/NWN","Hold"
"NWPX","http://www.barchart.com/quotes/stocks/NWPX","64% Sell"
"NWY","http://www.barchart.com/quotes/stocks/NWY","80% Sell"
"NX","http://www.barchart.com/quotes/stocks/NX","48% Buy"
"NXST","http://www.barchart.com/quotes/stocks/NXST","72% Buy"
"NXTM","http://www.barchart.com/quotes/stocks/NXTM","96% Buy"
"NYLD","http://www.barchart.com/quotes/stocks/NYLD","56% Sell"
"NYMT","http://www.barchart.com/quotes/stocks/NYMT","80% Buy"
"NYNY","http://www.barchart.com/quotes/stocks/NYNY","56% Buy"
"NYRT","http://www.barchart.com/quotes/stocks/NYRT","32% Buy"
"NYT","http://www.barchart.com/quotes/stocks/NYT","24% Buy"
"OABC","http://www.barchart.com/quotes/stocks/OABC","100% Buy"
"OB","http://www.barchart.com/quotes/stocks/OB","32% Buy"
"OCFC","http://www.barchart.com/quotes/stocks/OCFC","80% Buy"
"OCLR","http://www.barchart.com/quotes/stocks/OCLR","40% Buy"
"ODC","http://www.barchart.com/quotes/stocks/ODC","56% Buy"
"ODP","http://www.barchart.com/quotes/stocks/ODP","96% Buy"
"OFG","http://www.barchart.com/quotes/stocks/OFG","56% Sell"
"OFIX","http://www.barchart.com/quotes/stocks/OFIX","80% Sell"
"OFLX","http://www.barchart.com/quotes/stocks/OFLX","64% Buy"
"OGS","http://www.barchart.com/quotes/stocks/OGS","24% Buy"
"OHRP","http://www.barchart.com/quotes/stocks/OHRP","16% Sell"
"OKSB","http://www.barchart.com/quotes/stocks/OKSB","80% Buy"
"OLBK","http://www.barchart.com/quotes/stocks/OLBK","40% Buy"
"OLED","http://www.barchart.com/quotes/stocks/OLED","88% Sell"
"OLN","http://www.barchart.com/quotes/stocks/OLN","8% Sell"
"OLP","http://www.barchart.com/quotes/stocks/OLP","80% Buy"
"OMCL","http://www.barchart.com/quotes/stocks/OMCL","88% Buy"
"OME","http://www.barchart.com/quotes/stocks/OME","72% Buy"
"OMED","http://www.barchart.com/quotes/stocks/OMED","40% Buy"
"OMER","http://www.barchart.com/quotes/stocks/OMER","80% Buy"
"OMG","http://www.barchart.com/quotes/stocks/OMG","32% Buy"
"OMI","http://www.barchart.com/quotes/stocks/OMI","32% Buy"
"OMN","http://www.barchart.com/quotes/stocks/OMN","8% Buy"
"ONB","http://www.barchart.com/quotes/stocks/ONB","72% Buy"
"ONE","http://www.barchart.com/quotes/stocks/ONE","56% Buy"
"ONTY","http://www.barchart.com/quotes/stocks/ONTY","80% Sell"
"ONVO","http://www.barchart.com/quotes/stocks/ONVO","64% Sell"
"OPB","http://www.barchart.com/quotes/stocks/OPB","48% Sell"
"OPHT","http://www.barchart.com/quotes/stocks/OPHT","16% Buy"
"OPK","http://www.barchart.com/quotes/stocks/OPK","72% Sell"
"OPLK","http://www.barchart.com/quotes/stocks/OPLK","80% Buy"
"OPWR","http://www.barchart.com/quotes/stocks/OPWR","40% Sell"
"OPY","http://www.barchart.com/quotes/stocks/OPY","48% Buy"
"ORA","http://www.barchart.com/quotes/stocks/ORA","Hold"
"ORB","http://www.barchart.com/quotes/stocks/ORB","40% Sell"
"ORBC","http://www.barchart.com/quotes/stocks/ORBC","56% Buy"
"OREX","http://www.barchart.com/quotes/stocks/OREX","56% Buy"
"ORIT","http://www.barchart.com/quotes/stocks/ORIT","24% Buy"
"ORM","http://www.barchart.com/quotes/stocks/ORM","64% Sell"
"ORN","http://www.barchart.com/quotes/stocks/ORN","80% Buy"
"OSIR","http://www.barchart.com/quotes/stocks/OSIR","32% Sell"
"OSIS","http://www.barchart.com/quotes/stocks/OSIS","16% Buy"
"OSTK","http://www.barchart.com/quotes/stocks/OSTK","88% Buy"
"OSUR","http://www.barchart.com/quotes/stocks/OSUR","32% Buy"
"OTTR","http://www.barchart.com/quotes/stocks/OTTR","8% Sell"
"OUTR","http://www.barchart.com/quotes/stocks/OUTR","96% Buy"
"OVAS","http://www.barchart.com/quotes/stocks/OVAS","96% Buy"
"OVTI","http://www.barchart.com/quotes/stocks/OVTI","48% Buy"
"OWW","http://www.barchart.com/quotes/stocks/OWW","64% Sell"
"OXFD","http://www.barchart.com/quotes/stocks/OXFD","72% Sell"
"OXM","http://www.barchart.com/quotes/stocks/OXM","64% Buy"
"OZRK","http://www.barchart.com/quotes/stocks/OZRK","72% Buy"
"PACB","http://www.barchart.com/quotes/stocks/PACB","96% Buy"
"PAHC","http://www.barchart.com/quotes/stocks/PAHC","100% Buy"
"PATK","http://www.barchart.com/quotes/stocks/PATK","80% Buy"
"PATR","http://www.barchart.com/quotes/stocks/PATR","40% Buy"
"PAYC","http://www.barchart.com/quotes/stocks/PAYC","96% Buy"
"PB","http://www.barchart.com/quotes/stocks/PB","24% Buy"
"PBH","http://www.barchart.com/quotes/stocks/PBH","48% Sell"
"PBPB","http://www.barchart.com/quotes/stocks/PBPB","48% Buy"
"PBY","http://www.barchart.com/quotes/stocks/PBY","24% Buy"
"PBYI","http://www.barchart.com/quotes/stocks/PBYI","56% Sell"
"PCBK","http://www.barchart.com/quotes/stocks/PCBK","64% Buy"
"PCCC","http://www.barchart.com/quotes/stocks/PCCC","80% Buy"
"PCH","http://www.barchart.com/quotes/stocks/PCH","8% Sell"
"PCO","http://www.barchart.com/quotes/stocks/PCO","32% Sell"
"PCRX","http://www.barchart.com/quotes/stocks/PCRX","72% Sell"
"PCTY","http://www.barchart.com/quotes/stocks/PCTY","100% Buy"
"PCYG","http://www.barchart.com/quotes/stocks/PCYG","8% Buy"
"PDCE","http://www.barchart.com/quotes/stocks/PDCE","72% Sell"
"PDFS","http://www.barchart.com/quotes/stocks/PDFS","16% Sell"
"PDLI","http://www.barchart.com/quotes/stocks/PDLI","64% Sell"
"PE","http://www.barchart.com/quotes/stocks/PE","16% Sell"
"PEB","http://www.barchart.com/quotes/stocks/PEB","56% Buy"
"PEBO","http://www.barchart.com/quotes/stocks/PEBO","80% Buy"
"PEGA","http://www.barchart.com/quotes/stocks/PEGA","Hold"
"PEGI","http://www.barchart.com/quotes/stocks/PEGI","80% Sell"
"PEI","http://www.barchart.com/quotes/stocks/PEI","96% Buy"
"PEIX","http://www.barchart.com/quotes/stocks/PEIX","32% Sell"
"PENN","http://www.barchart.com/quotes/stocks/PENN","96% Buy"
"PERY","http://www.barchart.com/quotes/stocks/PERY","100% Buy"
"PES","http://www.barchart.com/quotes/stocks/PES","88% Sell"
"PETS","http://www.barchart.com/quotes/stocks/PETS","16% Buy"
"PETX","http://www.barchart.com/quotes/stocks/PETX","64% Buy"
"PFBC","http://www.barchart.com/quotes/stocks/PFBC","64% Buy"
"PFIE","http://www.barchart.com/quotes/stocks/PFIE","64% Sell"
"PFIS","http://www.barchart.com/quotes/stocks/PFIS","24% Buy"
"PFMT","http://www.barchart.com/quotes/stocks/PFMT","96% Sell"
"PFPT","http://www.barchart.com/quotes/stocks/PFPT","72% Buy"
"PFS","http://www.barchart.com/quotes/stocks/PFS","40% Buy"
"PFSI","http://www.barchart.com/quotes/stocks/PFSI","Hold"
"PGC","http://www.barchart.com/quotes/stocks/PGC","56% Sell"
"PGEM","http://www.barchart.com/quotes/stocks/PGEM","80% Buy"
"PGI","http://www.barchart.com/quotes/stocks/PGI","40% Sell"
"PGNX","http://www.barchart.com/quotes/stocks/PGNX","96% Buy"
"PGTI","http://www.barchart.com/quotes/stocks/PGTI","48% Buy"
"PHH","http://www.barchart.com/quotes/stocks/PHH","64% Buy"
"PHIIK","http://www.barchart.com/quotes/stocks/PHIIK","16% Buy"
"PHMD","http://www.barchart.com/quotes/stocks/PHMD","96% Sell"
"PHX","http://www.barchart.com/quotes/stocks/PHX","16% Sell"
"PICO","http://www.barchart.com/quotes/stocks/PICO","88% Sell"
"PIKE","http://www.barchart.com/quotes/stocks/PIKE","16% Sell"
"PIR","http://www.barchart.com/quotes/stocks/PIR","32% Buy"
"PJC","http://www.barchart.com/quotes/stocks/PJC","72% Buy"
"PKD","http://www.barchart.com/quotes/stocks/PKD","96% Sell"
"PKE","http://www.barchart.com/quotes/stocks/PKE","16% Sell"
"PKOH","http://www.barchart.com/quotes/stocks/PKOH","32% Buy"
"PKT","http://www.barchart.com/quotes/stocks/PKT","72% Sell"
"PKY","http://www.barchart.com/quotes/stocks/PKY","32% Sell"
"PLAB","http://www.barchart.com/quotes/stocks/PLAB","24% Buy"
"PLCE","http://www.barchart.com/quotes/stocks/PLCE","40% Buy"
"PLCM","http://www.barchart.com/quotes/stocks/PLCM","56% Buy"
"PLKI","http://www.barchart.com/quotes/stocks/PLKI","100% Buy"
"PLMT","http://www.barchart.com/quotes/stocks/PLMT","48% Buy"
"PLOW","http://www.barchart.com/quotes/stocks/PLOW","96% Buy"
"PLPC","http://www.barchart.com/quotes/stocks/PLPC","80% Sell"
"PLT","http://www.barchart.com/quotes/stocks/PLT","64% Buy"
"PLUG","http://www.barchart.com/quotes/stocks/PLUG","88% Sell"
"PLUS","http://www.barchart.com/quotes/stocks/PLUS","96% Buy"
"PLXS","http://www.barchart.com/quotes/stocks/PLXS","16% Buy"
"PMC","http://www.barchart.com/quotes/stocks/PMC","56% Sell"
"PMCS","http://www.barchart.com/quotes/stocks/PMCS","32% Buy"
"PMT","http://www.barchart.com/quotes/stocks/PMT","24% Buy"
"PNFP","http://www.barchart.com/quotes/stocks/PNFP","64% Buy"
"PNK","http://www.barchart.com/quotes/stocks/PNK","72% Sell"
"PNM","http://www.barchart.com/quotes/stocks/PNM","24% Buy"
"PNX","http://www.barchart.com/quotes/stocks/PNX","Hold"
"PNY","http://www.barchart.com/quotes/stocks/PNY","Hold"
"PODD","http://www.barchart.com/quotes/stocks/PODD","96% Buy"
"POL","http://www.barchart.com/quotes/stocks/POL","16% Sell"
"POOL","http://www.barchart.com/quotes/stocks/POOL","56% Buy"
"POR","http://www.barchart.com/quotes/stocks/POR","16% Buy"
"POST","http://www.barchart.com/quotes/stocks/POST","32% Sell"
"POWI","http://www.barchart.com/quotes/stocks/POWI","80% Sell"
"POWL","http://www.barchart.com/quotes/stocks/POWL","80% Sell"
"POWR","http://www.barchart.com/quotes/stocks/POWR","40% Buy"
"POZN","http://www.barchart.com/quotes/stocks/POZN","56% Buy"
"PPBI","http://www.barchart.com/quotes/stocks/PPBI","88% Buy"
"PPHM","http://www.barchart.com/quotes/stocks/PPHM","48% Sell"
"PPO","http://www.barchart.com/quotes/stocks/PPO","80% Buy"
"PQ","http://www.barchart.com/quotes/stocks/PQ","56% Sell"
"PRAA","http://www.barchart.com/quotes/stocks/PRAA","8% Sell"
"PRFT","http://www.barchart.com/quotes/stocks/PRFT","32% Buy"
"PRGS","http://www.barchart.com/quotes/stocks/PRGS","88% Buy"
"PRGX","http://www.barchart.com/quotes/stocks/PRGX","80% Sell"
"PRI","http://www.barchart.com/quotes/stocks/PRI","80% Buy"
"PRIM","http://www.barchart.com/quotes/stocks/PRIM","80% Sell"
"PRK","http://www.barchart.com/quotes/stocks/PRK","88% Buy"
"PRKR","http://www.barchart.com/quotes/stocks/PRKR","64% Sell"
"PRLB","http://www.barchart.com/quotes/stocks/PRLB","56% Sell"
"PRO","http://www.barchart.com/quotes/stocks/PRO","96% Buy"
"PRSC","http://www.barchart.com/quotes/stocks/PRSC","80% Sell"
"PRTA","http://www.barchart.com/quotes/stocks/PRTA","40% Buy"
"PRXL","http://www.barchart.com/quotes/stocks/PRXL","40% Sell"
"PSB","http://www.barchart.com/quotes/stocks/PSB","Hold"
"PSEM","http://www.barchart.com/quotes/stocks/PSEM","88% Buy"
"PSIX","http://www.barchart.com/quotes/stocks/PSIX","40% Buy"
"PSMI","http://www.barchart.com/quotes/stocks/PSMI","88% Buy"
"PSMT","http://www.barchart.com/quotes/stocks/PSMT","96% Buy"
"PSTB","http://www.barchart.com/quotes/stocks/PSTB","72% Buy"
"PSUN","http://www.barchart.com/quotes/stocks/PSUN","56% Sell"
"PTCT","http://www.barchart.com/quotes/stocks/PTCT","8% Sell"
"PTIE","http://www.barchart.com/quotes/stocks/PTIE","80% Sell"
"PTLA","http://www.barchart.com/quotes/stocks/PTLA","24% Sell"
"PTP","http://www.barchart.com/quotes/stocks/PTP","48% Sell"
"PTRY","http://www.barchart.com/quotes/stocks/PTRY","32% Buy"
"PTSI","http://www.barchart.com/quotes/stocks/PTSI","64% Buy"
"PTX","http://www.barchart.com/quotes/stocks/PTX","96% Buy"
"PVA","http://www.barchart.com/quotes/stocks/PVA","16% Sell"
"PVTB","http://www.barchart.com/quotes/stocks/PVTB","40% Buy"
"PWOD","http://www.barchart.com/quotes/stocks/PWOD","64% Buy"
"PZN","http://www.barchart.com/quotes/stocks/PZN","8% Sell"
"PZZA","http://www.barchart.com/quotes/stocks/PZZA","80% Buy"
"QADA","http://www.barchart.com/quotes/stocks/QADA","56% Buy"
"QDEL","http://www.barchart.com/quotes/stocks/QDEL","64% Buy"
"QLGC","http://www.barchart.com/quotes/stocks/QLGC","64% Buy"
"QLIK","http://www.barchart.com/quotes/stocks/QLIK","96% Buy"
"QLTY","http://www.barchart.com/quotes/stocks/QLTY","72% Sell"
"QLYS","http://www.barchart.com/quotes/stocks/QLYS","96% Buy"
"QNST","http://www.barchart.com/quotes/stocks/QNST","8% Buy"
"QRHC","http://www.barchart.com/quotes/stocks/QRHC","40% Sell"
"QSII","http://www.barchart.com/quotes/stocks/QSII","32% Buy"
"QTM","http://www.barchart.com/quotes/stocks/QTM","80% Buy"
"QTS","http://www.barchart.com/quotes/stocks/QTS","40% Buy"
"QTWO","http://www.barchart.com/quotes/stocks/QTWO","100% Buy"
"QUAD","http://www.barchart.com/quotes/stocks/QUAD","40% Buy"
"QUIK","http://www.barchart.com/quotes/stocks/QUIK","24% Buy"
"RAIL","http://www.barchart.com/quotes/stocks/RAIL","40% Buy"
"RALY","http://www.barchart.com/quotes/stocks/RALY","16% Buy"
"RARE","http://www.barchart.com/quotes/stocks/RARE","80% Sell"
"RAS","http://www.barchart.com/quotes/stocks/RAS","56% Sell"
"RATE","http://www.barchart.com/quotes/stocks/RATE","24% Buy"
"RAVN","http://www.barchart.com/quotes/stocks/RAVN","8% Buy"
"RBCAA","http://www.barchart.com/quotes/stocks/RBCAA","8% Sell"
"RBCN","http://www.barchart.com/quotes/stocks/RBCN","56% Sell"
"RCAP","http://www.barchart.com/quotes/stocks/RCAP","88% Sell"
"RCII","http://www.barchart.com/quotes/stocks/RCII","96% Buy"
"RCPT","http://www.barchart.com/quotes/stocks/RCPT","64% Buy"
"RDEN","http://www.barchart.com/quotes/stocks/RDEN","Hold"
"RDI","http://www.barchart.com/quotes/stocks/RDI","100% Buy"
"RDN","http://www.barchart.com/quotes/stocks/RDN","64% Buy"
"RDNT","http://www.barchart.com/quotes/stocks/RDNT","24% Buy"
"RECN","http://www.barchart.com/quotes/stocks/RECN","56% Buy"
"REGI","http://www.barchart.com/quotes/stocks/REGI","72% Sell"
"REI","http://www.barchart.com/quotes/stocks/REI","80% Sell"
"REIS","http://www.barchart.com/quotes/stocks/REIS","96% Buy"
"REMY","http://www.barchart.com/quotes/stocks/REMY","32% Sell"
"REN","http://www.barchart.com/quotes/stocks/REN","88% Sell"
"RENT","http://www.barchart.com/quotes/stocks/RENT","100% Buy"
"RESI","http://www.barchart.com/quotes/stocks/RESI","100% Sell"
"REV","http://www.barchart.com/quotes/stocks/REV","32% Buy"
"REX","http://www.barchart.com/quotes/stocks/REX","72% Sell"
"REXI","http://www.barchart.com/quotes/stocks/REXI","72% Sell"
"REXR","http://www.barchart.com/quotes/stocks/REXR","16% Buy"
"REXX","http://www.barchart.com/quotes/stocks/REXX","32% Sell"
"RFMD","http://www.barchart.com/quotes/stocks/RFMD","72% Buy"
"RFP","http://www.barchart.com/quotes/stocks/RFP","64% Buy"
"RGDO","http://www.barchart.com/quotes/stocks/RGDO","96% Sell"
"RGEN","http://www.barchart.com/quotes/stocks/RGEN","16% Buy"
"RGLS","http://www.barchart.com/quotes/stocks/RGLS","32% Buy"
"RGR","http://www.barchart.com/quotes/stocks/RGR","88% Sell"
"RGS","http://www.barchart.com/quotes/stocks/RGS","96% Buy"
"RH","http://www.barchart.com/quotes/stocks/RH","48% Buy"
"RHP","http://www.barchart.com/quotes/stocks/RHP","80% Buy"
"RIGL","http://www.barchart.com/quotes/stocks/RIGL","40% Sell"
"RJET","http://www.barchart.com/quotes/stocks/RJET","72% Buy"
"RKUS","http://www.barchart.com/quotes/stocks/RKUS","56% Sell"
"RLD","http://www.barchart.com/quotes/stocks/RLD","72% Buy"
"RLI","http://www.barchart.com/quotes/stocks/RLI","56% Buy"
"RLJ","http://www.barchart.com/quotes/stocks/RLJ","64% Buy"
"RLOC","http://www.barchart.com/quotes/stocks/RLOC","48% Sell"
"RLYP","http://www.barchart.com/quotes/stocks/RLYP","72% Sell"
"RM","http://www.barchart.com/quotes/stocks/RM","64% Sell"
"RMAX","http://www.barchart.com/quotes/stocks/RMAX","8% Buy"
"RMBS","http://www.barchart.com/quotes/stocks/RMBS","16% Sell"
"RMTI","http://www.barchart.com/quotes/stocks/RMTI","56% Buy"
"RNDY","http://www.barchart.com/quotes/stocks/RNDY","16% Buy"
"RNET","http://www.barchart.com/quotes/stocks/RNET","16% Buy"
"RNG","http://www.barchart.com/quotes/stocks/RNG","32% Sell"
"RNST","http://www.barchart.com/quotes/stocks/RNST","56% Buy"
"RNWK","http://www.barchart.com/quotes/stocks/RNWK","Hold"
"ROCK","http://www.barchart.com/quotes/stocks/ROCK","Hold"
"ROG","http://www.barchart.com/quotes/stocks/ROG","80% Buy"
"ROIAK","http://www.barchart.com/quotes/stocks/ROIAK","96% Sell"
"ROIC","http://www.barchart.com/quotes/stocks/ROIC","16% Buy"
"ROLL","http://www.barchart.com/quotes/stocks/ROLL","56% Buy"
"ROSE","http://www.barchart.com/quotes/stocks/ROSE","56% Sell"
"RP","http://www.barchart.com/quotes/stocks/RP","72% Buy"
"RPRX","http://www.barchart.com/quotes/stocks/RPRX","Hold"
"RPT","http://www.barchart.com/quotes/stocks/RPT","64% Buy"
"RPTP","http://www.barchart.com/quotes/stocks/RPTP","24% Sell"
"RPXC","http://www.barchart.com/quotes/stocks/RPXC","72% Sell"
"RRGB","http://www.barchart.com/quotes/stocks/RRGB","64% Buy"
"RRTS","http://www.barchart.com/quotes/stocks/RRTS","40% Sell"
"RSE","http://www.barchart.com/quotes/stocks/RSE","72% Buy"
"RSO","http://www.barchart.com/quotes/stocks/RSO","48% Sell"
"RSPP","http://www.barchart.com/quotes/stocks/RSPP","72% Buy"
"RST","http://www.barchart.com/quotes/stocks/RST","72% Buy"
"RSTI","http://www.barchart.com/quotes/stocks/RSTI","56% Buy"
"RT","http://www.barchart.com/quotes/stocks/RT","40% Buy"
"RTEC","http://www.barchart.com/quotes/stocks/RTEC","24% Sell"
"RTI","http://www.barchart.com/quotes/stocks/RTI","56% Sell"
"RTIX","http://www.barchart.com/quotes/stocks/RTIX","40% Buy"
"RTK","http://www.barchart.com/quotes/stocks/RTK","72% Sell"
"RTRX","http://www.barchart.com/quotes/stocks/RTRX","64% Sell"
"RUBI","http://www.barchart.com/quotes/stocks/RUBI","96% Buy"
"RUSHA","http://www.barchart.com/quotes/stocks/RUSHA","Hold"
"RUTH","http://www.barchart.com/quotes/stocks/RUTH","88% Buy"
"RVLT","http://www.barchart.com/quotes/stocks/RVLT","80% Sell"
"RVNC","http://www.barchart.com/quotes/stocks/RVNC","88% Sell"
"RWT","http://www.barchart.com/quotes/stocks/RWT","80% Buy"
"RXN","http://www.barchart.com/quotes/stocks/RXN","80% Sell"
"RYL","http://www.barchart.com/quotes/stocks/RYL","64% Buy"
"SAAS","http://www.barchart.com/quotes/stocks/SAAS","24% Buy"
"SAFM","http://www.barchart.com/quotes/stocks/SAFM","48% Sell"
"SAFT","http://www.barchart.com/quotes/stocks/SAFT","32% Buy"
"SAH","http://www.barchart.com/quotes/stocks/SAH","48% Buy"
"SAIA","http://www.barchart.com/quotes/stocks/SAIA","72% Buy"
"SAIC","http://www.barchart.com/quotes/stocks/SAIC","88% Buy"
"SALE","http://www.barchart.com/quotes/stocks/SALE","64% Sell"
"SALM","http://www.barchart.com/quotes/stocks/SALM","40% Buy"
"SALT","http://www.barchart.com/quotes/stocks/SALT","100% Sell"
"SAM","http://www.barchart.com/quotes/stocks/SAM","96% Buy"
"SAMG","http://www.barchart.com/quotes/stocks/SAMG","24% Buy"
"SANM","http://www.barchart.com/quotes/stocks/SANM","40% Buy"
"SAPE","http://www.barchart.com/quotes/stocks/SAPE","88% Buy"
"SASR","http://www.barchart.com/quotes/stocks/SASR","64% Buy"
"SB","http://www.barchart.com/quotes/stocks/SB","16% Sell"
"SBCF","http://www.barchart.com/quotes/stocks/SBCF","96% Buy"
"SBGI","http://www.barchart.com/quotes/stocks/SBGI","16% Buy"
"SBRA","http://www.barchart.com/quotes/stocks/SBRA","16% Sell"
"SBSI","http://www.barchart.com/quotes/stocks/SBSI","88% Buy"
"SBY","http://www.barchart.com/quotes/stocks/SBY","32% Sell"
"SCAI","http://www.barchart.com/quotes/stocks/SCAI","72% Buy"
"SCHL","http://www.barchart.com/quotes/stocks/SCHL","32% Buy"
"SCHN","http://www.barchart.com/quotes/stocks/SCHN","16% Buy"
"SCL","http://www.barchart.com/quotes/stocks/SCL","64% Sell"
"SCLN","http://www.barchart.com/quotes/stocks/SCLN","96% Buy"
"SCMP","http://www.barchart.com/quotes/stocks/SCMP","100% Buy"
"SCOR","http://www.barchart.com/quotes/stocks/SCOR","72% Buy"
"SCS","http://www.barchart.com/quotes/stocks/SCS","88% Buy"
"SCSC","http://www.barchart.com/quotes/stocks/SCSC","32% Buy"
"SCSS","http://www.barchart.com/quotes/stocks/SCSS","80% Buy"
"SCVL","http://www.barchart.com/quotes/stocks/SCVL","48% Buy"
"SEAC","http://www.barchart.com/quotes/stocks/SEAC","16% Sell"
"SEB","http://www.barchart.com/quotes/stocks/SEB","56% Buy"
"SEM","http://www.barchart.com/quotes/stocks/SEM","16% Buy"
"SEMG","http://www.barchart.com/quotes/stocks/SEMG","16% Sell"
"SENEA","http://www.barchart.com/quotes/stocks/SENEA","80% Sell"
"SF","http://www.barchart.com/quotes/stocks/SF","40% Buy"
"SFBS","http://www.barchart.com/quotes/stocks/SFBS","100% Buy"
"SFE","http://www.barchart.com/quotes/stocks/SFE","16% Sell"
"SFL","http://www.barchart.com/quotes/stocks/SFL","80% Sell"
"SFLY","http://www.barchart.com/quotes/stocks/SFLY","16% Sell"
"SFNC","http://www.barchart.com/quotes/stocks/SFNC","32% Buy"
"SFXE","http://www.barchart.com/quotes/stocks/SFXE","100% Sell"
"SFY","http://www.barchart.com/quotes/stocks/SFY","56% Sell"
"SGA","http://www.barchart.com/quotes/stocks/SGA","48% Buy"
"SGBK","http://www.barchart.com/quotes/stocks/SGBK","96% Buy"
"SGI","http://www.barchart.com/quotes/stocks/SGI","56% Buy"
"SGM","http://www.barchart.com/quotes/stocks/SGM","96% Sell"
"SGMO","http://www.barchart.com/quotes/stocks/SGMO","32% Sell"
"SGMS","http://www.barchart.com/quotes/stocks/SGMS","40% Buy"
"SGNT","http://www.barchart.com/quotes/stocks/SGNT","24% Sell"
"SGY","http://www.barchart.com/quotes/stocks/SGY","72% Sell"
"SGYP","http://www.barchart.com/quotes/stocks/SGYP","48% Sell"
"SHEN","http://www.barchart.com/quotes/stocks/SHEN","24% Buy"
"SHLM","http://www.barchart.com/quotes/stocks/SHLM","32% Buy"
"SHLO","http://www.barchart.com/quotes/stocks/SHLO","72% Sell"
"SHO","http://www.barchart.com/quotes/stocks/SHO","80% Buy"
"SHOO","http://www.barchart.com/quotes/stocks/SHOO","8% Buy"
"SHOR","http://www.barchart.com/quotes/stocks/SHOR","80% Buy"
"SHOS","http://www.barchart.com/quotes/stocks/SHOS","64% Sell"
"SIF","http://www.barchart.com/quotes/stocks/SIF","96% Buy"
"SIGI","http://www.barchart.com/quotes/stocks/SIGI","64% Buy"
"SIMG","http://www.barchart.com/quotes/stocks/SIMG","72% Buy"
"SIR","http://www.barchart.com/quotes/stocks/SIR","48% Sell"
"SJI","http://www.barchart.com/quotes/stocks/SJI","Hold"
"SJW","http://www.barchart.com/quotes/stocks/SJW","16% Buy"
"SKH","http://www.barchart.com/quotes/stocks/SKH","80% Buy"
"SKUL","http://www.barchart.com/quotes/stocks/SKUL","56% Buy"
"SKX","http://www.barchart.com/quotes/stocks/SKX","72% Buy"
"SKYW","http://www.barchart.com/quotes/stocks/SKYW","56% Buy"
"SLAB","http://www.barchart.com/quotes/stocks/SLAB","32% Buy"
"SLCA","http://www.barchart.com/quotes/stocks/SLCA","72% Sell"
"SMA","http://www.barchart.com/quotes/stocks/SMA","32% Sell"
"SMCI","http://www.barchart.com/quotes/stocks/SMCI","96% Buy"
"SMP","http://www.barchart.com/quotes/stocks/SMP","16% Sell"
"SMRT","http://www.barchart.com/quotes/stocks/SMRT","48% Buy"
"SMTC","http://www.barchart.com/quotes/stocks/SMTC","48% Sell"
"SN","http://www.barchart.com/quotes/stocks/SN","56% Sell"
